,director_name,duration,director_facebook_likes,actor_1_facebook_likes,gross,actor_1_name,movie_title,facenumber_in_poster,plot_keywords,language,content_rating,budget,title_year,imdb_score,movie_facebook_likes,genre
2369,Mike Mitchell,88.0,31.0,1000.0,65535067.0,Amy Poehler,Deuce Bigalow: Male Gigolo,1.0,aquarium|fish|fish tank|gigolo|norwegian,English,R,17000000.0,1999.0,5.7,0,Comedy
2370,Vic Armstrong,110.0,179.0,12000.0,13998282.0,Nicolas Cage,Left Behind,1.0,bible quote|chaos|faith|riot|shrine,English,PG-13,16000000.0,2014.0,3.1,31000,Action
2371,Thomas Bezucha,103.0,15.0,723.0,6061759.0,Craig T. Nelson,The Family Stone,0.0,christmas|cruelty|ring|secret|tension,English,PG-13,17000000.0,2005.0,6.3,0,Comedy
2372,Kevin Rodney Sullivan,106.0,8.0,748.0,64955956.0,Harry Lennix,Barbershop 2: Back in Business,4.0,barbecue|barbershop|blaxploitation|marriage|politics,English,PG-13,18000000.0,2004.0,5.7,265,Comedy
2373,Terry Zwigoff,98.0,72.0,1000.0,60057639.0,Bernie Mac,Bad Santa,2.0,bartender|christmas|christmas eve|department store|drink,English,R,18000000.0,2003.0,7.1,10000,Comedy
2374,Jay Roach,68.0,116.0,8000.0,53868030.0,Will Ferrell,Austin Powers: International Man of Mystery,2.0,cartoon on tv|reference to frankenstein|reference to jimi hendrix|scene during end credits|surrealism,English,PG-13,17000000.0,1997.0,7.0,0,Comedy
2375,Kirk Jones,94.0,52.0,567.0,59573085.0,Nia Vardalos,My Big Fat Greek Wedding 2,10.0,family restaurant|greek|remarriage|suburb|wedding,English,PG-13,18000000.0,2016.0,6.1,19000,Comedy
2376,David Bowers,99.0,42.0,975.0,52691009.0,Zachary Gordon,Diary of a Wimpy Kid: Rodrick Rules,2.0,brother|middle school|no opening credits|photograph|school,English,PG,21000000.0,2011.0,6.6,0,Comedy
2377,John McTiernan,107.0,323.0,1000.0,59735548.0,Shane Black,Predator,1.0,box office hit|commando|death of friend|jungle|severed arm,English,R,15000000.0,1987.0,7.8,13000,Action
2378,Milos Forman,180.0,869.0,692.0,51600000.0,Jeffrey Jones,Amadeus,0.0,1800s|classical composer|composer|first person narration|opera,English,R,18000000.0,1984.0,8.3,16000,Biography
2379,Nelson McCormick,89.0,29.0,2000.0,43818159.0,Ming-Na Wen,Prom Night,0.0,friend|hotel|killer|murder|prom,English,PG-13,20000000.0,2008.0,3.9,1000,Horror
2380,Mark Waters,97.0,70.0,2000.0,86049418.0,Tina Fey,Mean Girls,4.0,bully|clique|high school|high school girl|secret,English,PG-13,17000000.0,2004.0,7.0,0,Comedy
2381,Audrey Wells,113.0,22.0,727.0,43601508.0,Raoul Bova,Under the Tuscan Sun,1.0,author|book|vacation|villa|writer,English,PG-13,18000000.0,2003.0,6.7,0,Comedy
2382,Robert Altman,131.0,500.0,1000.0,41300105.0,Kristin Scott Thomas,Gosford Park,0.0,country house|murder|producer|servant|shooting party,English,R,19800000.0,2001.0,7.3,0,Drama
2383,,44.0,,828.0,,Peter Gallagher,The O.C.,8.0,california|lawyer|love|orange county california|wealth,English,TV-PG,,,7.5,0,Comedy
2384,Francis Ford Coppola,103.0,0.0,12000.0,41382841.0,Nicolas Cage,Peggy Sue Got Married,0.0,alternate history|alternate timeline|divorce|high school|reunion,English,PG-13,18000000.0,1986.0,6.3,0,Comedy
2385,Alejandro G. Iñárritu,119.0,0.0,15000.0,42335698.0,Emma Stone,Birdman or (The Unexpected Virtue of Ignorance),8.0,actor|artist|broadway play|replacement|stage,English,R,18000000.0,2014.0,7.8,114000,Comedy
2386,Woody Allen,98.0,11000.0,594.0,33404871.0,Sally Hawkins,Blue Jasmine,1.0,congenital liar|mental breakdown|self deception|snob|talking to oneself,English,PG-13,18000000.0,2013.0,7.3,36000,Drama
2387,Paul Greengrass,111.0,521.0,97.0,31471430.0,Christian Clemenson,United 93,0.0,flight|passenger|plane|september 11 2001|terrorist,English,R,15000000.0,2006.0,7.6,0,Drama
2388,Bille Woodruff,94.0,23.0,2000.0,30222640.0,Christian Monzon,Honey,2.0,choreographer|dance|dancer|dancing|hip hop,English,PG-13,25000000.0,2003.0,5.3,0,Drama
2389,Rick Friedberg,81.0,8.0,844.0,26906039.0,Hulk Hogan,Spy Hard,2.0,1990s|dentist|hit with a door|martial arts|museum,English,PG-13,18000000.0,1996.0,5.3,588,Action
2390,John Carpenter,89.0,0.0,2000.0,21378000.0,Jamie Lee Curtis,The Fog,0.0,california|fog|leper|lighthouse|ship,English,R,1000000.0,1980.0,6.8,7000,Fantasy
2391,Sean McNamara,106.0,80.0,2000.0,43853424.0,Dennis Quaid,Soul Surfer,1.0,christian|christian film|shark|surfer|surfing,English,PG,18000000.0,2011.0,7.1,15000,Biography
2392,Mike Nichols,122.0,0.0,643.0,,Bob Newhart,Catch-22,0.0,catch 22|friend|insanity|kneed in the groin|military,English,R,18000000.0,1970.0,7.2,0,Comedy
2393,Jody Hill,86.0,62.0,390.0,23993605.0,Collette Wolfe,Observe and Report,1.0,male pubic hair|mall|police detective|pubic hair|security guard,English,R,18000000.0,2009.0,5.8,0,Comedy
2394,Richard Fleischer,103.0,130.0,691.0,26400000.0,Mako,Conan the Destroyer,1.0,gods|princess|queen|rescue|wizard,English,PG,18000000.0,1984.0,5.8,2000,Action
2395,Martin Scorsese,121.0,17000.0,22000.0,45250.0,Robert De Niro,Raging Bull,1.0,boxing|domestic violence|hot temper|jealousy|rage,English,R,18000000.0,1980.0,8.3,0,Biography
2396,Brandon Camp,109.0,7.0,2000.0,22927390.0,Judy Greer,Love Happens,0.0,florist|motivational speaker|self help guru|seminar|widower,English,PG-13,18000000.0,2009.0,5.6,0,Drama
2397,Barry Levinson,109.0,272.0,155.0,4250320.0,Nicholas Rowe,Young Sherlock Holmes,1.0,cult|death|delusion|girl|sherlock holmes,English,PG-13,18000000.0,1985.0,6.8,0,Adventure
2398,Kevin Tancharoen,123.0,64.0,808.0,22452209.0,Kelsey Grammer,Fame,0.0,new york|performing arts|school|student|teacher,English,PG,18000000.0,2009.0,5.0,0,Comedy
2399,Danny Boyle,94.0,0.0,11000.0,18329466.0,James Franco,127 Hours,0.0,alone|aron ralston|based on autobiography|canyon|survival,English,R,18000000.0,2010.0,7.6,63000,Adventure
2400,Woody Allen,94.0,11000.0,11000.0,17071230.0,Woody Allen,Small Time Crooks,0.0,apartment building|crook|new york city|three word title|written and directed by cast member,English,PG,18000000.0,2000.0,6.7,812,Comedy
2401,Nicholas Hytner,115.0,13.0,757.0,17174870.0,Amanda Schull,Center Stage,2.0,ballet|dance|dancer|dancing|love,English,PG-13,18000000.0,2000.0,6.7,0,Drama
2402,Jessie Nelson,107.0,24.0,10000.0,26284475.0,Olivia Wilde,Love the Coopers,13.0,christmas|family dinner|husband wife conflict|husband wife kiss|large family,English,PG-13,17000000.0,2015.0,5.7,0,Comedy
2403,Bart Freundlich,91.0,38.0,17000.0,16702864.0,Kristen Stewart,Catch That Kid,0.0,caper|computer genius|dog|heist|security chief,English,PG,18000000.0,2004.0,5.2,591,Comedy
2404,Irwin Winkler,125.0,34.0,16000.0,15561627.0,Ian Somerhalder,Life as a House,0.0,cancer|construction|house|house construction|neighbor,English,R,18000000.0,2001.0,7.5,0,Drama
2405,Danny Boyle,122.0,0.0,14000.0,17750583.0,Kate Winslet,Steve Jobs,0.0,apple computer|box office flop|computer|dialogue driven|father daughter relationship,English,R,30000000.0,2015.0,7.2,23000,Biography
2406,Chris Columbus,102.0,0.0,946.0,14793904.0,Alan Ruck,"I Love You, Beth Cooper",1.0,cheerleader|party|popular girl|speech|valedictorian,English,PG-13,18000000.0,2009.0,5.3,0,Comedy
2407,Miguel Arteta,90.0,44.0,12000.0,15281286.0,Steve Buscemi,Youth in Revolt,2.0,alter ego|boarding school|love|masturbation|teen movie,English,R,18000000.0,2009.0,6.5,0,Comedy
2408,William A. Fraker,98.0,28.0,372.0,8000000.0,Jason Robards,The Legend of the Lone Ranger,0.0,ambush|hero|masked hero|outlaw|texas ranger,English,PG,18000000.0,1981.0,5.0,346,Action
2409,John Boorman,109.0,128.0,11000.0,13491653.0,Daniel Radcliffe,The Tailor of Panama,0.0,canal|panama|president|spy|tailor,English,R,18000000.0,2001.0,6.1,813,Drama
2410,Brian De Palma,107.0,0.0,517.0,,Nancy Allen,Blow Out,0.0,conspiracy|political conspiracy|recording|sound|truth,English,R,18000000.0,1981.0,7.4,2000,Mystery
2411,Courtney Solomon,90.0,31.0,210.0,10494494.0,Rebecca Budig,Getaway,1.0,die hard scenario|earth viewed from space|race against time|race car driver|title at the end,English,PG-13,18000000.0,2013.0,4.4,4000,Action
2412,Ang Lee,112.0,0.0,805.0,7837632.0,Joan Allen,The Ice Storm,0.0,ice|ice storm|storm|thanksgiving|virgin,English,R,18000000.0,1997.0,7.5,0,Drama
2413,Rob Reiner,94.0,0.0,712.0,15155772.0,Yaya DaCosta,And So It Goes,2.0,four word title|grandparent grandchild relationship|reference to facebook|reference to the internet|singer,English,PG-13,18000000.0,2014.0,5.7,3000,Comedy
2414,Jeff Kanew,105.0,6.0,723.0,8508843.0,Craig T. Nelson,Troop Beverly Hills,1.0,beverly hills hotel|divorce|girl|troop|wilderness,English,PG,18000000.0,1989.0,5.5,0,Adventure
2415,István Szabó,104.0,109.0,405.0,7739049.0,Miriam Margolyes,Being Julia,2.0,diva|marriage|open marriage|revenge|social climber,English,R,18000000.0,2004.0,7.1,562,Comedy
2416,Adrian Lyne,112.0,213.0,567.0,6734844.0,David Margulies,9½ Weeks,0.0,blindfolded woman|control|male dominance|sex game|sex in public,English,R,17000000.0,1986.0,5.9,0,Drama
2417,Matthew Robbins,108.0,25.0,1000.0,6000000.0,Ian McDiarmid,Dragonslayer,0.0,apprentice|dragon|king|kingdom|wizard,English,PG,18000000.0,1981.0,6.7,0,Action
2418,Michael Hoffman,112.0,97.0,577.0,6615578.0,David Masterson,The Last Station,2.0,countess|leo tolstoy|russian|wealth|writing,English,R,13000000.0,2009.0,7.0,0,Biography
2419,Tim Burton,127.0,13000.0,40000.0,5887457.0,Johnny Depp,Ed Wood,1.0,1950s|director|friend|friendship|transvestism,English,R,18000000.0,1994.0,7.9,0,Biography
2420,Jason Reitman,111.0,655.0,24000.0,13362308.0,J.K. Simmons,Labor Day,1.0,baseball|baseball practice|escaped convict|neighbor|tied to a chair,English,PG-13,18000000.0,2013.0,6.9,0,Drama
2421,Sergey Bodrov,126.0,44.0,627.0,5701643.0,Tadanobu Asano,Mongol: The Rise of Genghis Khan,0.0,epic|genghis khan|one word title|slave|starving,Mongolian,R,20000000.0,2007.0,7.3,0,Adventure
2422,Guy Ritchie,114.0,0.0,27000.0,5694401.0,Tom Hardy,RocknRolla,4.0,accountant|finger gun|homosexual|killed in an elevator|painting,English,R,18000000.0,2008.0,7.3,12000,Action
2423,Hal Needham,99.0,379.0,456.0,5333658.0,Barry Bostwick,Megaforce,2.0,dictator|electronic music score|one word title|secret headquarters|soldier,English,PG,20000000.0,1982.0,3.5,0,Action
2424,Kenneth Branagh,150.0,0.0,597.0,4414535.0,Julie Christie,Hamlet,0.0,classic literature|denmark|funeral|madness|prince,English,PG-13,18000000.0,1996.0,7.8,0,Drama
2425,Bruce Beresford,117.0,78.0,989.0,4806750.0,Bruce Greenwood,Mao's Last Dancer,0.0,ballet|beijing|dancer|love|village,English,PG,,2009.0,7.4,0,Biography
2426,Jeff Nichols,112.0,337.0,4000.0,3707794.0,Kirsten Dunst,Midnight Special,0.0,cult|father son relationship|gas station|on the run|supernatural ability,English,PG-13,18000000.0,2016.0,6.7,0,Adventure
2427,Woody Allen,108.0,11000.0,11000.0,3203044.0,Woody Allen,Anything Else,2.0,love at first sight|new york city|sex|teacher|writer,English,R,18000000.0,2003.0,6.4,827,Comedy
2428,Jonathan Teplitzky,116.0,6.0,25000.0,4435083.0,Jeremy Irvine,The Railway Man,2.0,japanese soldier|physical torture|pow camp|prisoner of war|reference to adolf hitler,English,R,18000000.0,2013.0,7.1,18000,Biography
2429,,60.0,,654.0,,Poppy Montgomery,Unforgettable,1.0,hyperthymesia|new york city|police,,,,,6.7,0,Drama
2430,Michael Haneke,144.0,0.0,63.0,2222647.0,Ulrich Tukur,The White Ribbon,0.0,children|doctor|mysterious event|pastor|small village,German,R,12000000.0,2009.0,7.8,0,Drama
2431,Zack Ward,92.0,662.0,662.0,,Zack Ward,Restoration,0.0,,English,,,2016.0,4.0,378,Horror
2432,Mike Marvin,93.0,28.0,1000.0,3500000.0,Clint Howard,The Wraith,2.0,arizona|death|gang|police|sheriff,English,R,2700000.0,1986.0,5.9,0,Action
2433,D.J. Caruso,103.0,154.0,1000.0,676698.0,Adam Goldberg,The Salton Sea,0.0,male in shower|murder|neighbor neighbor relationship|remote control car|sex scene,English,R,18000000.0,2002.0,7.2,2000,Crime
2434,Nimród Antal,93.0,190.0,364.0,3419967.0,James Hetfield,Metallica Through the Never,0.0,headbanger|metallica|roadie|song in title|standing on the roof of a car,English,R,,2013.0,7.2,19000,Music
2435,Gregor Jordan,98.0,34.0,663.0,,Austin Nichols,The Informers,1.0,breasts|female nudity|male pubic hair|pubic hair|sex scene,English,R,18000000.0,2008.0,5.1,1000,Crime
2436,,334.0,,897.0,145118.0,Edgar Ramírez,Carlos,0.0,opec|pubic hair|revolutionary|terrorism|true crime,English,Not Rated,,,7.7,0,Biography
2437,Tran Anh Hung,114.0,157.0,84.0,,Takuya Kimura,I Come with the Rain,0.0,gangster|hong kong|missing person|missing son|serial killer,English,Not Rated,18000000.0,2009.0,5.5,342,Thriller
2438,Lance Hool,121.0,0.0,854.0,229311.0,Tom Berenger,One Man's Hero,2.0,american|battalion|catholic|mexican|sergeant,English,R,11350000.0,1999.0,6.2,271,Action
2439,George A. Romero,87.0,0.0,1000.0,,Greg Nicotero,Day of the Dead,1.0,bunker|experiment|military|research|scientist,English,Unrated,3500000.0,1985.0,7.2,3000,Horror
2440,Chuck Russell,92.0,55.0,1000.0,,Sam Trammell,I Am Wrath,1.0,conspiracy|female scientist|mugging|police detective|tattoo,English,R,18000000.0,2016.0,5.2,0,Action
2441,Christian Volckman,105.0,2.0,805.0,63260.0,Romola Garai,Renaissance,0.0,future|kidnapping|missing file|paris france|year 2054,English,R,14000000.0,2006.0,6.7,0,Action
2442,Richard Fleischer,89.0,130.0,444.0,,Ernie Reyes Jr.,Red Sonja,1.0,cult film|psychotronic|sword and sorcery|talisman|warrior,English,PG-13,17900000.0,1985.0,5.0,0,Action
2443,Rodrigo Cortés,114.0,89.0,22000.0,,Robert De Niro,Red Lights,2.0,fraud|physicist|psychic|skeptic|tailing,English,R,14000000.0,2012.0,6.2,10000,Drama
2444,Greg Mottola,119.0,99.0,15000.0,121463226.0,Emma Stone,Superbad,2.0,black comedy|bromance|party|school|teen comedy,English,R,20000000.0,2007.0,7.6,0,Comedy
2445,Tyler Perry,103.0,0.0,923.0,90485233.0,Vanessa Ferlito,Madea Goes to Jail,0.0,adaptation directed by original author|cross dressing|madea series|remake|sequel,English,PG-13,,2009.0,4.1,804,Comedy
2446,David Hayter,91.0,512.0,11000.0,,Jason Momoa,Wolves,2.0,bar|female nudity|murder|small town|werewolf,English,R,18000000.0,2014.0,5.3,0,Action
2447,Jon M. Chu,98.0,209.0,158.0,58006147.0,Cassie Ventura,Step Up 2: The Streets,2.0,audition|dance|kissing in the rain|student|subway,English,PG-13,23000000.0,2008.0,6.2,0,Drama
2448,Cory Edwards,80.0,19.0,11000.0,51053787.0,Anne Hathaway,Hoodwinked!,1.0,animal|axe|red riding hood|wolf|woodsman,English,PG,17500000.0,2005.0,6.5,0,Action
2449,Terry George,121.0,83.0,3000.0,23472900.0,Don Cheadle,Hotel Rwanda,1.0,atrocity|central africa|ethnic warfare|united nations peace keeping force|united nations soldier,English,PG-13,17500000.0,2004.0,8.1,12000,Drama
2450,Xavier Gens,94.0,87.0,866.0,39687528.0,Henry Ian Cusick,Hitman,1.0,hitman|impersonation|see through dress|topless female nudity|woman on top,English,R,24000000.0,2007.0,6.3,0,Action
2451,Kasi Lemmons,93.0,148.0,549.0,7017178.0,Jennifer Hudson,Black Nativity,5.0,based on stage musical|based on the bible|christmas|color in title|nativity,English,PG,17500000.0,2013.0,4.4,0,Drama
2452,Brian A Miller,93.0,32.0,13000.0,,Bruce Willis,The Prince,4.0,assassin|fight|mechanic|rescue|rival,English,R,18000000.0,2014.0,4.6,0,Action
2453,Matt Dillon,116.0,0.0,109.0,325491.0,Kirk Fox,City of Ghosts,0.0,bag over head|buddhist temple|loss of friend|male bonding|nightclub,English,R,17500000.0,2002.0,6.0,204,Crime
2454,Alejandro Amenábar,101.0,448.0,482.0,96471845.0,Fionnula Flanagan,The Others,0.0,curtain|haunting|mansion|mute|xeroderma pigmentosum,English,PG-13,17000000.0,2001.0,7.6,20000,Fantasy
2455,James Cameron,154.0,0.0,2000.0,85200000.0,Michael Biehn,Aliens,1.0,alien|human versus alien|monster|rescue mission|space marine,English,R,18500000.0,1986.0,8.4,18000,Action
2456,George Cukor,170.0,165.0,453.0,72000000.0,Jeremy Brett,My Fair Lady,1.0,colonel|flower girl|professor|street|wager,English,Approved,17000000.0,1964.0,7.9,0,Drama
2457,Jim Gillespie,99.0,13.0,45000.0,72219395.0,Muse Watson,I Know What You Did Last Summer,1.0,beach|corpse|fourth of july|overalls|revenge,English,R,17000000.0,1997.0,5.6,0,Horror
2458,Luke Greenfield,104.0,42.0,839.0,82389560.0,Rob Riggle,Let's Be Cops,1.0,friendship between men|impersonating a police officer|mobster|party|police officer,English,R,17000000.0,2014.0,6.5,14000,Comedy
2459,Alexander Payne,126.0,729.0,912.0,71502303.0,Virginia Madsen,Sideways,0.0,actor|california|teacher|wine|writer,English,R,12000000.0,2004.0,7.5,0,Adventure
2460,Jay Chandrasekhar,110.0,422.0,33000.0,19179969.0,Chris Moss,Beerfest,2.0,beer|competition|germany|oktoberfest|prostitute,English,R,17500000.0,2006.0,6.3,0,Comedy
2461,John Carpenter,101.0,0.0,2000.0,47000000.0,Jamie Lee Curtis,Halloween,0.0,halloween|masked killer|michael myers|slasher|trick or treat,English,R,300000.0,1978.0,7.9,12000,Horror
2462,John Hoffman,87.0,9.0,818.0,37566230.0,Liam Aiken,Good Boy!,1.0,dog|friend|neighborhood|planet|star,English,PG,17000000.0,2003.0,5.1,309,Comedy
2463,Malcolm D. Lee,123.0,92.0,1000.0,70492685.0,Harold Perrineau,The Best Man Holiday,5.0,childbirth|christmas|gay slur|infidelity|punched in the nose,English,R,17000000.0,2013.0,6.7,7000,Comedy
2464,Joe Carnahan,109.0,248.0,16000.0,35635046.0,Ryan Reynolds,Smokin' Aces,0.0,casino|fbi|mafia|mob hit|sniper,English,R,17000000.0,2006.0,6.7,3000,Action
2465,Kevin Greutert,90.0,52.0,723.0,45670855.0,Costas Mandylor,Saw 3D: The Final Chapter,0.0,blood splatter|self help guru|sequel|support group|survivor,English,R,20000000.0,2010.0,5.6,12000,Horror
2466,Michael Lehmann,96.0,36.0,1000.0,37939782.0,Emmanuelle Vaugier,40 Days and 40 Nights,0.0,female on male rape|lent|male rear nudity|masturbation|sex,English,R,17000000.0,2002.0,5.6,2000,Comedy
2467,John Fortenberry,82.0,12.0,8000.0,30324946.0,Will Ferrell,A Night at the Roxbury,2.0,1990s|bar|car accident|nightclub|whipped cream,English,PG-13,17000000.0,1998.0,6.2,0,Comedy
2468,Daniel Barnz,86.0,33.0,15000.0,27854896.0,Alex Pettyfer,Beastly,1.0,love|maid|newscaster|student|tutor,English,PG-13,17000000.0,2011.0,5.6,16000,Drama
2469,Alexandre Aja,108.0,192.0,1000.0,41777564.0,Dan Byrd,The Hills Have Eyes,0.0,desert|horror movie remake|murder of family|rape|slasher,English,R,15000000.0,2006.0,6.4,0,Horror
2470,Sam Weisman,98.0,39.0,593.0,22734486.0,Kevin Grevioux,Dickie Roberts: Former Child Star,1.0,dental braces|dental headgear|former child star|panties|white panties,English,PG-13,17000000.0,2003.0,5.6,320,Comedy
2471,Niki Caro,129.0,51.0,427.0,44469602.0,Morgan Saylor,"McFarland, USA",0.0,coach|high school|place name in title|school|student,English,PG,17000000.0,2015.0,7.4,21000,Biography
2472,Erik White,99.0,17.0,918.0,24708699.0,Brandon T. Jackson,Lottery Ticket,7.0,block party|eurocopter ec120 colibri|fortune cookie|lottery ticket|reverend,English,PG-13,,2010.0,4.9,0,Comedy
2473,Chris Robinson,105.0,49.0,680.0,21160089.0,T.I.,ATL,0.0,high school|rollerskating rink|spelman college|twin|voice over narration,English,PG-13,,2006.0,6.0,874,Comedy
2474,Jason Moore,112.0,36.0,10000.0,64998368.0,Anna Kendrick,Pitch Perfect,4.0,a cappella|competition|dj|female protagonist|lesbian,English,PG-13,17000000.0,2012.0,7.2,36000,Comedy
2475,Michael Tollin,108.0,19.0,973.0,19693891.0,Marc Blucas,Summer Catch,2.0,baseball|baseball player|night|rivalry|summer,English,PG-13,34000000.0,2001.0,4.9,476,Comedy
2476,Sam Raimi,121.0,0.0,989.0,16311763.0,Gary Cole,A Simple Plan,1.0,bag of money|found money|minnesota|screenplay adapted by author|snow,English,R,17000000.0,1998.0,7.5,0,Crime
2477,Robert Harmon,89.0,11.0,1000.0,12693621.0,Alexander Gould,They,0.0,darkness|friend|kiss|nightmare|suicide,English,PG-13,17000000.0,2002.0,4.8,814,Horror
2478,Trent Cooper,89.0,0.0,690.0,15655665.0,Thomas F. Wilson,Larry the Cable Guy: Health Inspector,2.0,diner|food poisoning|health inspector|restaurant|undercover,English,PG-13,4000000.0,2006.0,3.1,110,Comedy
2479,Gary Halvorson,73.0,11.0,1000.0,11634458.0,Vanessa Williams,The Adventures of Elmo in Grouchland,0.0,based on tv series|blanket|box office flop|rescue|sesame street,English,G,17000000.0,1999.0,5.8,339,Adventure
2480,Antoine Fuqua,132.0,847.0,3000.0,27154426.0,Don Cheadle,Brooklyn's Finest,1.0,catholic|corrupt cop|new york city|police detective|police officer killed,English,R,17000000.0,2009.0,6.7,4000,Crime
2481,Nicholas Ray,154.0,117.0,715.0,,Ava Gardner,55 Days at Peking,3.0,ambassador|boxer rebellion|china|colonialism|peking china,English,Unrated,9000000.0,1963.0,6.8,419,Action
2482,Fede Alvarez,96.0,201.0,394.0,54239856.0,Lou Taylor Pucci,Evil Dead,0.0,book of the dead|demon|h.p. lovecraft|lesbian kiss|promise,English,R,17000000.0,2013.0,6.5,70000,Horror
